API Function,Risk Level,Usage Count,Risk Scenario,Sample Files,Developer Recommendation
update_user_status,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
global_terms,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
Endpoints,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
page_uri_index,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
get_category_permastruct,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
get_tag_permastruct,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
like,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
cruft,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
extras,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
generate_rewrite_rule,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
feeds,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
config,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-rewrite.php,Recommend configuring protection
wp_title_rss,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
the_title_rss,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
the_excerpt_rss,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
comment_text_rss,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
the_category_rss,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
html_type_rss,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
rss_enclosure,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
atom_enclosure,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
soup,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
prep_atom_text_construct,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
xml_parser_create,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
xml_parse,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
xml_get_error_code,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
xml_parser_free,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
atom_site_icon,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
rss2_site_icon,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
self_link,HIGH,1,URL generation - host header influences generated URLs,wp-includes/feed.php,Must configure trusted proxy and host validation
SimplePie,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
WP_SimplePie_Sanitize_KSES,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/feed.php,Recommend configuring protection
b,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
x,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
needle,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
blockquote,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
array_key_first,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
shortcode_unautop,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
fr,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
requested,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
iconv,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
informal,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
Danish,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
Catalan,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
dot,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
Serbian,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
Bosnian,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
NFD,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
NFC,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
normalizer_is_normalized,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
normalizer_normalize,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
GBP,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
locales,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
username,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
sanitize_title_for_query,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
mb_strtolower,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
RAND,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
sanitize_sql_orderby,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
convert_invalid_entities,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
balanceTags,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
Reilly,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
attributes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
backslashit,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
addslashes_gpc,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
stripslashes_from_strings_only,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
urldecode_deep,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/formatting.php,Recommend configuring protection
strrchr,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
schemes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
parenthesis,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
extensions,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
invalidating,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
wp_rel_nofollow,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
wp_rel_nofollow_callback,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
wp_rel_ugc,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
wp_targeted_link_rel,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/formatting.php,Recommend configuring protection
wp_targeted_link_rel_callback,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/formatting.php,Recommend configuring protection
wp_init_targeted_link_rel_filters,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/formatting.php,Recommend configuring protection
wp_remove_targeted_link_rel_filters,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/formatting.php,Recommend configuring protection
translate_smiley,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
wp_iso_descrambler,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
wp_trim_excerpt,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
strip_shortcodes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
excerpt_remove_footnotes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/formatting.php,Recommend configuring protection
